val_loss,val_acc,loss,acc,lr
0.1950988121330738,0.94248046875,0.8052207917227583,0.780422404661017,0.009999999776482582
0.11235899738967418,0.967578125,0.15957237079234446,0.9535222457627118,0.009999999776482582
0.07947679497301578,0.9755859375,0.10574157217170223,0.9689155190677966,0.009999999776482582
0.06969711165875196,0.978515625,0.08200012220038196,0.9757183527542372,0.009999999776482582
0.06139709353446961,0.980078125,0.0683719699855073,0.9791777012711864,0.009999999776482582
0.05674150362610817,0.9814453125,0.06004707726760436,0.9823556673728814,0.009999999776482582
0.05461249835789204,0.98310546875,0.051380862260900315,0.9845570709745762,0.009999999776482582
0.052152791619300844,0.9833984375,0.04734322332414025,0.9858812235169492,0.009999999776482582
0.04493043664842844,0.9857421875,0.0424740302486945,0.9878509004237288,0.009999999776482582
0.04506570547819137,0.9849609375,0.03954762914928339,0.9886122881355932,0.009999999776482582
0.04555971371009946,0.98525390625,0.036408835122267065,0.9889764300847458,0.009999999776482582
0.040776132885366675,0.986328125,0.033954875109622536,0.9900192002118644,0.009999999776482582
0.04222029475495219,0.9857421875,0.03169970650036456,0.9909295550847458,0.009999999776482582
0.03598936069756746,0.98798828125,0.029471744428057285,0.9915750794491526,0.009999999776482582
0.041921008564531806,0.98583984375,0.027650906199242098,0.9921212923728814,0.009999999776482582
0.03774962369352579,0.9869140625,0.025909332613760636,0.9925681938559322,0.009999999776482582
0.03711508121341467,0.9875,0.02542463564550725,0.9930813029661016,0.009999999776482582
0.03571566855534911,0.9880859375,0.024146742574176042,0.993412341101695,0.009999999776482582
0.03835283275693655,0.98681640625,0.02270954369835682,0.9937764830508474,0.009999999776482582
0.03298918828368187,0.98837890625,0.022189131456474633,0.9937599311440678,0.009999999776482582
0.03585401978343725,0.9875,0.020460824703134723,0.9946868379237288,0.009999999776482582
0.03694065138697624,0.98681640625,0.020236656038185297,0.9945378707627118,0.009999999776482582
0.0324269381351769,0.98857421875,0.0195782025920827,0.9952992584745762,0.009999999776482582
0.03960920413956046,0.98642578125,0.01817749656926272,0.9949020127118644,0.009999999776482582
0.03265203940682113,0.98916015625,0.016856556395226617,0.9958785752118644,0.009999999776482582
0.0327690439298749,0.98818359375,0.016347655051750905,0.9960109904661016,0.009999999776482582
0.033985973708331584,0.98720703125,0.015849547472514085,0.9962261652542372,0.009999999776482582
0.03290303405374288,0.98955078125,0.015733670320961686,0.996292372881356,0.009999999776482582
0.03287133602425456,0.98828125,0.01434287833744439,0.9966565148305084,0.001999999862164259
0.03431660672649741,0.98857421875,0.013654234586283565,0.9973351430084746,0.001999999862164259
0.029748393781483175,0.988671875,0.013357592186243352,0.9970372086864406,0.001999999862164259
0.03579629026353359,0.9880859375,0.013434717719743059,0.9973020391949152,0.001999999862164259
0.03227214822545647,0.9884765625,0.013410095535850122,0.9972854872881356,0.001999999862164259
0.03418664922937751,0.98818359375,0.012933685961258361,0.997318591101695,0.001999999862164259
0.03636521035805344,0.98720703125,0.013482530293512648,0.9971530720338984,0.001999999862164259
0.03058467833325267,0.989453125,0.01256986309269096,0.9973847987288136,0.001999999862164259
0.031798203755170104,0.98837890625,0.01289984886534512,0.9974013506355932,0.0010000000474974513
0.03591915862634778,0.9875,0.01256723828234915,0.9974344544491526,0.0010000000474974513
0.031040968466550113,0.98876953125,0.012873501323510781,0.997318591101695,0.0010000000474974513
0.03354725819081068,0.98837890625,0.012191698582590385,0.9976330773305084,0.0010000000474974513
0.03310321280732751,0.98837890625,0.013139264697556273,0.997169623940678,0.0010000000474974513
0.032715411065146326,0.98828125,0.012309761268039376,0.9973351430084746,0.0010000000474974513
0.03314660806208849,0.98828125,0.012343605333086798,0.9977158368644068,0.0010000000474974513
0.03222750537097454,0.98837890625,0.012926201440662272,0.997318591101695,0.0010000000474974513
0.033239257987588644,0.98857421875,0.012174705477526127,0.9974841101694916,0.0010000000474974513
0.03199920570477843,0.98818359375,0.01256494382712043,0.9975503177966102,0.0010000000474974513
0.033859386667609216,0.987890625,0.011977506787674027,0.9975337658898306,0.0010000000474974513
0.03412976749241352,0.98837890625,0.01240394315366649,0.9973682468220338,0.0010000000474974513
0.031156144523993134,0.9884765625,0.012442690857007341,0.9975834216101694,0.0010000000474974513
0.031556569039821625,0.9888671875,0.012250410290277106,0.9973351430084746,0.0010000000474974513
0.03601204566657543,0.98681640625,0.012907985870142356,0.9974675582627118,0.0010000000474974513
0.031278479378670454,0.9892578125,0.012441152229242153,0.9974510063559322,0.0010000000474974513
0.0326275359839201,0.98828125,0.011584544183402243,0.9976496292372882,0.0010000000474974513
0.0327672484330833,0.98876953125,0.011979866445348677,0.9975668697033898,0.0010000000474974513
