val_loss,val_acc,loss,acc
0.13190909512341023,0.96259765625,0.6686578954933053,0.8143703654661016
0.06908030100166798,0.97666015625,0.10208418977967763,0.9691141419491526
0.05006702216342092,0.98427734375,0.062213777138267534,0.9810315148305084
0.05076475404202938,0.98427734375,0.046186307263639516,0.9851198358050848
0.042213250789791344,0.9853515625,0.03654889607707323,0.9884633209745762
0.040774117596447466,0.98779296875,0.029474168139809773,0.9906978283898306
0.03927879761904478,0.9884765625,0.024760709818989292,0.9926012976694916
0.04010003302246332,0.98681640625,0.018233021563392574,0.994868908898305
0.037942301109433176,0.987890625,0.016244961138246423,0.9951337394067796
0.035328267607837915,0.98994140625,0.014079140889916127,0.995895127118644
0.034885179437696937,0.99013671875,0.011340695462915731,0.9967723781779662
0.037341189477592705,0.98994140625,0.009494038756494806,0.9973847987288136
0.03302285573445261,0.98984375,0.007379373829511894,0.9983448093220338
0.0362262899056077,0.99033203125,0.005855092066498,0.9985930879237288
0.03569091809913516,0.99033203125,0.004820338755222511,0.999073093220339
0.03771323249675333,0.990625,0.003908900317136135,0.9993213718220338
0.037394664250314236,0.9880859375,0.003092378126338945,0.9996027542372882
0.03496086308732629,0.99091796875,0.0027035742201960756,0.9996027542372882
0.03385515892878175,0.99033203125,0.00252179377189427,0.9996027542372882
0.039462808484677224,0.9896484375,0.002159105569925317,0.9997186175847458
0.03796992674469948,0.9904296875,0.0018183417308491544,0.999851032838983
0.038259600405581295,0.990625,0.0016168877502145656,0.999900688559322
0.03333620987832546,0.991015625,0.0015046573483278596,0.9998841366525424
0.04092063903808594,0.9900390625,0.0017280359634087752,0.999900688559322
0.036814838321879505,0.9912109375,0.001044371611141734,0.9999337923728814
