val_loss,val_acc,loss,acc,lr
1.6649917258492,0.3848892405063291,1.4221218115986345,0.4870207667731629,0.009999999776482582
1.0264923542360715,0.6432950949367089,1.0441719590665433,0.6302166533546326,0.009999999776482582
0.9279793282098407,0.6785007911392406,0.8857565878298336,0.6882238418530351,0.009999999776482582
0.8519565938394281,0.7065862341772152,0.796279710893052,0.7197484025559105,0.009999999776482582
0.7889750124532965,0.7269580696202531,0.7350992927916895,0.7419378993610224,0.009999999776482582
0.7683558501774752,0.7329905063291139,0.6850778775664564,0.7614067492012779,0.009999999776482582
0.7349542160577411,0.7449564873417721,0.6499335894378991,0.7743610223642172,0.009999999776482582
0.7109071461460258,0.7538568037974683,0.6187389892891954,0.7861172124600639,0.009999999776482582
0.6947642013996462,0.7604825949367089,0.5915729297807042,0.7963757987220448,0.009999999776482582
0.6941973748086374,0.7619659810126582,0.5700852407243686,0.8042132587859425,0.009999999776482582
0.687444723859618,0.7634493670886076,0.5479649059688703,0.8123751996805112,0.009999999776482582
0.6750268279751644,0.7680973101265823,0.5293328294548364,0.8188148961661342,0.009999999776482582
0.6682381980781313,0.7704707278481012,0.5137348390234926,0.8245806709265175,0.009999999776482582
0.6653206065485749,0.7755142405063291,0.49910596736703816,0.8286741214057508,0.009999999776482582
0.6602139427692075,0.7767009493670886,0.48382479257096117,0.8349640575079872,0.009999999776482582
0.6633902097804637,0.775810917721519,0.4726185164512537,0.8386581469648562,0.009999999776482582
0.652961097940614,0.7792721518987342,0.46074864315910463,0.8431259984025559,0.009999999776482582
0.6482779791083517,0.778876582278481,0.44941719538106706,0.8476188099041534,0.009999999776482582
0.6507211342642579,0.7783821202531646,0.4391519027396132,0.8510632987220448,0.009999999776482582
0.6447316702408127,0.7811511075949367,0.43003041980365597,0.8551068290734825,0.009999999776482582
0.6432821780820436,0.7832278481012658,0.42164073508387556,0.85747803514377,0.009999999776482582
0.6421149946466277,0.7832278481012658,0.411906293025032,0.8606479632587859,0.009999999776482582
0.6429762530930435,0.7835245253164557,0.4046694792497653,0.8627945287539937,0.009999999776482582
0.6430926375751254,0.7828322784810127,0.3973928802786544,0.8663638178913738,0.009999999776482582
0.6462061110931107,0.7833267405063291,0.3904001610442853,0.8686851038338658,0.009999999776482582
0.6444422191456903,0.7857001582278481,0.3835666142999174,0.8710812699680511,0.009999999776482582
0.6428805167161966,0.7858979430379747,0.37800729131927124,0.8735523162939297,0.009999999776482582
0.6164547635030143,0.7955893987341772,0.357794775939978,0.8812649760383386,0.001999999862164259
0.6186464651475979,0.7942049050632911,0.350356942500931,0.8843600239616614,0.001999999862164259
0.6183842224410817,0.7955893987341772,0.347799877960461,0.8854333067092651,0.001999999862164259
0.617647615037387,0.7958860759493671,0.3460973276497838,0.8855331469648562,0.001999999862164259
0.6164511913740183,0.7957871835443038,0.34483065496618376,0.8865315495207667,0.001999999862164259
0.6184263934817495,0.7950949367088608,0.343233912897567,0.8873053115015974,0.001999999862164259
0.6157361823546735,0.795193829113924,0.3396150018460454,0.887979233226837,0.0010000000474974513
0.6174166304401204,0.7944026898734177,0.33819688866123226,0.8884784345047924,0.0010000000474974513
0.614169210572786,0.7955893987341772,0.33740165444037407,0.8880790734824281,0.0010000000474974513
0.6180691077739378,0.7941060126582279,0.33526713341569747,0.8889776357827476,0.0010000000474974513
0.6139596515818487,0.796182753164557,0.3355697969468638,0.890200678913738,0.0010000000474974513
