val_loss,val_acc,loss,acc,lr
1.7422952274732952,0.35116693037974683,1.4226316613511156,0.4867711661341853,0.009999999776482582
0.9743650540520873,0.6557555379746836,1.052251409417905,0.6252246405750799,0.009999999776482582
0.8813972390150722,0.6892800632911392,0.8933746927081586,0.684429912140575,0.009999999776482582
0.827827707876133,0.7112341772151899,0.8013561870724248,0.7197234424920128,0.009999999776482582
0.7864872707596308,0.7250791139240507,0.7383073541683892,0.7429862220447284,0.009999999776482582
0.7616498296773886,0.7340783227848101,0.6891451850295448,0.7617062699680511,0.009999999776482582
0.7426862173442599,0.7447587025316456,0.6503682352673893,0.7744109424920128,0.009999999776482582
0.7360577666306798,0.745253164556962,0.6239789268269706,0.7847943290734825,0.009999999776482582
0.7035546830937832,0.7576147151898734,0.5966347788279049,0.7947533945686901,0.009999999776482582
0.7079549492159977,0.7595925632911392,0.5725838503898523,0.8041383785942492,0.009999999776482582
0.6940700423113907,0.7619659810126582,0.5526964517827994,0.8115015974440895,0.009999999776482582
0.6751276677167868,0.7688884493670886,0.5326478972602576,0.8181160143769968,0.009999999776482582
0.6776146934002261,0.770371835443038,0.5165625981058175,0.8241064297124601,0.009999999776482582
0.6718253742290449,0.7711629746835443,0.5009437606167108,0.8289986022364217,0.009999999776482582
0.6574764798713636,0.7783821202531646,0.48709176885434236,0.8340654952076677,0.009999999776482582
0.6566977519777757,0.778876582278481,0.47532878182947447,0.8395567092651757,0.009999999776482582
0.6520220618459243,0.7791732594936709,0.4623462133133373,0.8422274361022364,0.009999999776482582
0.6521907939186579,0.7790743670886076,0.4519726365519027,0.8467452076677316,0.009999999776482582
0.6417849516566796,0.7852056962025317,0.4425517300637766,0.8503644169329073,0.009999999776482582
0.6403204817560655,0.7849090189873418,0.43290541280572786,0.854407947284345,0.009999999776482582
0.6360167034819156,0.7898536392405063,0.4245937460908494,0.8567791533546326,0.009999999776482582
0.6339903473854065,0.7895569620253164,0.4166843670244796,0.8605481230031949,0.009999999776482582
0.6370574469807782,0.7887658227848101,0.40853342175864565,0.8629692492012779,0.009999999776482582
0.6393089784851557,0.7885680379746836,0.4015512820154714,0.8651407747603834,0.009999999776482582
0.6316553097736987,0.7919303797468354,0.39324857975347355,0.8681110223642172,0.009999999776482582
0.638396609055845,0.7900514240506329,0.3871307999562151,0.8720547124600639,0.009999999776482582
0.6294994599457029,0.7919303797468354,0.380522904161828,0.8753244808306709,0.009999999776482582
0.6353054797347588,0.7904469936708861,0.37538134299528103,0.8748252795527156,0.009999999776482582
0.6317701999899707,0.7900514240506329,0.3674598198633986,0.8783696086261981,0.009999999776482582
0.6287968260577962,0.792128164556962,0.36171858412579605,0.8808156948881789,0.009999999776482582
0.6303870281841182,0.7927215189873418,0.35597310131921556,0.8823132987220448,0.009999999776482582
0.6319707643382156,0.7927215189873418,0.35077439538967875,0.883760982428115,0.009999999776482582
0.630549283721779,0.7930181962025317,0.3450633247439473,0.8867561900958466,0.009999999776482582
0.6320800358736063,0.7927215189873418,0.34043096834287856,0.8880790734824281,0.009999999776482582
0.6322041810313358,0.7926226265822784,0.33543322409113374,0.8911990814696485,0.009999999776482582
0.6157477403743358,0.7989517405063291,0.32068106812981373,0.895592052715655,0.001999999862164259
0.6161319266391706,0.7994462025316456,0.3146203495443058,0.8985623003194888,0.001999999862164259
0.6165023917638803,0.798556170886076,0.3129950060059849,0.8983126996805112,0.001999999862164259
0.6147716743282124,0.7990506329113924,0.31200614976235475,0.8985872603833865,0.001999999862164259
0.6169650290585771,0.7988528481012658,0.310195896191338,0.8991863019169329,0.001999999862164259
0.6152191626120217,0.7989517405063291,0.30954261704946096,0.899485822683706,0.001999999862164259
0.6167195401614225,0.799248417721519,0.30758110893229706,0.9009085463258786,0.001999999862164259
0.6142107897166964,0.8001384493670886,0.30655208153846547,0.9019069488817891,0.001999999862164259
0.619227539134931,0.7986550632911392,0.3045920711070204,0.9020816693290735,0.001999999862164259
0.6148849427700043,0.8005340189873418,0.30430093388587903,0.9026058306709265,0.001999999862164259
0.619624074878572,0.7982594936708861,0.3039419628655949,0.9030551118210862,0.001999999862164259
0.6125904559334622,0.8004351265822784,0.30303451937798875,0.902555910543131,0.001999999862164259
0.6185491466069524,0.7984572784810127,0.30222671824141434,0.9024311102236422,0.001999999862164259
0.6146573978888837,0.8004351265822784,0.30037521297177566,0.9045277555910544,0.001999999862164259
0.615726375504385,0.8003362341772152,0.2990315152814213,0.9045776757188498,0.001999999862164259
0.6138658070866065,0.8004351265822784,0.29894645459735736,0.9035543130990416,0.001999999862164259
0.6189952398402782,0.7994462025316456,0.29843095354378796,0.9045277555910544,0.001999999862164259
0.6145449895647508,0.8012262658227848,0.2949535025004,0.9062250399361023,0.0010000000474974513
0.6153201981435849,0.8017207278481012,0.29459149921283173,0.9066493610223643,0.0010000000474974513
0.6150132742109178,0.8010284810126582,0.2946355024370523,0.9064746405750799,0.0010000000474974513
0.6167696812484837,0.8007318037974683,0.29303333168022166,0.9064996006389776,0.0010000000474974513
0.6167440814307973,0.8006329113924051,0.29244089964479686,0.9062749600638977,0.0010000000474974513
0.6170999637887448,0.8008306962025317,0.29338463717184887,0.907722643769968,0.0010000000474974513
0.6166794175588632,0.799940664556962,0.29271486306342837,0.9069239217252396,0.0010000000474974513
0.6143784258939042,0.8014240506329114,0.29261641842298236,0.9071735223642172,0.0010000000474974513
0.6154582172254973,0.8011273734177216,0.29171225671379714,0.9086711261980831,0.0010000000474974513
0.6167160555531707,0.8011273734177216,0.2912107433754796,0.9080720846645367,0.0010000000474974513
0.6185780541051792,0.799940664556962,0.2909790608353508,0.9079223242811502,0.0010000000474974513
0.6159558933746966,0.8008306962025317,0.2909417348547865,0.9077725638977636,0.0010000000474974513
0.6146240747427638,0.8004351265822784,0.2913354467184018,0.9084215255591054,0.0010000000474974513
0.6138279415384124,0.8011273734177216,0.28963462889384917,0.9086960862619808,0.0010000000474974513
0.6169039641000047,0.8006329113924051,0.2902302013608975,0.9083466453674122,0.0010000000474974513
0.6161925170240523,0.8001384493670886,0.28993173305409403,0.9077975239616614,0.0010000000474974513
0.6172012890441508,0.8005340189873418,0.28868929727580217,0.9089207268370607,0.0010000000474974513
0.6183030103580861,0.8008306962025317,0.2888671981450468,0.9094199281150159,0.0010000000474974513
0.6174924241591103,0.8003362341772152,0.288151740408934,0.9087709664536742,0.0010000000474974513
0.6194314534151102,0.8002373417721519,0.28866163291298924,0.9086711261980831,0.0010000000474974513
0.6175080843364136,0.8003362341772152,0.288283611876896,0.9092701677316294,0.0010000000474974513
0.6161045975322965,0.8013251582278481,0.2877730242074869,0.9090205670926518,0.0010000000474974513
0.6169233955914462,0.8010284810126582,0.2878029945368965,0.909519768370607,0.0010000000474974513
0.6158790580834015,0.8015229430379747,0.28759521726792614,0.9092202476038339,0.0010000000474974513
0.6164595326290855,0.8014240506329114,0.28747527020426983,0.9091703274760383,0.0010000000474974513
0.619593397348742,0.7996439873417721,0.28693338952506314,0.9096944888178914,0.0010000000474974513
