val_loss,val_acc,loss,acc
1.4848865828936613,0.482001582278481,1.4214013504524963,0.48469948083067094
0.9911303912537007,0.6581289556962026,1.055271345967302,0.6254492811501597
0.8892723374728915,0.686807753164557,0.899934759155249,0.6840804712460063
0.8323487473439567,0.7129153481012658,0.811966610031006,0.7152555910543131
0.7687098829052116,0.7370450949367089,0.7492202743173788,0.7378943690095847
0.7529920905451232,0.7421875,0.7041044900782953,0.754742412140575
0.741605524020859,0.7463409810126582,0.6666466359513256,0.7691693290734825
0.7277275587939009,0.7526700949367089,0.6363090801353272,0.780301517571885
0.7242923265771021,0.7527689873417721,0.6121758256857388,0.7890375399361023
0.7064659346508074,0.7617681962025317,0.5902592686418527,0.7963258785942492
0.6895126432557649,0.7654272151898734,0.5705107874192369,0.8039137380191693
0.6868992361086833,0.7672072784810127,0.5539807045040801,0.8096795127795527
0.6670054416113262,0.7738330696202531,0.5395578120272762,0.8162190495207667
0.6632986438425281,0.7782832278481012,0.5260365590119895,0.8189147364217252
0.652177400604079,0.7782832278481012,0.5148408892817391,0.8234824281150159
0.648327800292003,0.7814477848101266,0.5023879261252979,0.8275009984025559
0.6420170332812056,0.7814477848101266,0.49225470090445617,0.8321186102236422
0.6376384387287912,0.7828322784810127,0.48233835641949324,0.8346894968051118
0.6380992543093765,0.7821400316455697,0.47389300410359053,0.8380341453674122
0.6334419012824192,0.7839200949367089,0.46586482621991215,0.8408296725239617
0.6327540972564794,0.7856012658227848,0.4581783679537118,0.8438997603833865
0.6321433473236954,0.7847112341772152,0.4500349966672282,0.8477685702875399
0.6343016696127155,0.7857001582278481,0.44277599606270224,0.8499650559105432
0.6281840812556351,0.7882713607594937,0.43663098046573967,0.852411142172524
0.6294736933859089,0.7867879746835443,0.4310063579783272,0.8552066693290735
0.6288809749899031,0.7887658227848101,0.4247916675032899,0.8560802715654952
0.6303488480139382,0.7885680379746836,0.4194374947121349,0.8582767571884984
0.6258914021751548,0.7898536392405063,0.41564317395131045,0.8589257188498403
0.6278957713253891,0.7884691455696202,0.40907356923761456,0.862445087859425
0.6256221521504318,0.7896558544303798,0.4045709880967491,0.8636681309904153
0.6253883800929105,0.7902492088607594,0.3996423628573981,0.8660393370607029
0.6218278989007201,0.7912381329113924,0.3961161158907528,0.8677366214057508
0.625700091259389,0.7902492088607594,0.39329040469452975,0.8678863817891374
0.6256234917459609,0.7920292721518988,0.3882295177005731,0.8704323083067093
0.625530704290052,0.7916337025316456,0.3841654841130534,0.8715305511182109
0.6230562627315521,0.7929193037974683,0.3827442740099118,0.8717551916932907
0.6231505037108555,0.7922270569620253,0.378557322933651,0.8736521565495208
0.6259639878061753,0.7916337025316456,0.37522005915832213,0.8754492811501597
0.6239778655993787,0.7920292721518988,0.3721243781498827,0.8754742412140575
0.6233181700676302,0.7942049050632911,0.36876973795433776,0.877321285942492
0.6248547355585461,0.7925237341772152,0.3669589419905751,0.877221445686901
0.6222082240672051,0.7946993670886076,0.36338222674287546,0.8794428913738019
0.6265130812608743,0.7922270569620253,0.3619772226284868,0.8796924920127795
0.6222331467308576,0.7953916139240507,0.35719254489143054,0.8825878594249201
0.6245777339120454,0.7930181962025317,0.355871549953287,0.881339856230032
0.6219701065292841,0.796875,0.3542115387920374,0.8828873801916933
0.6243532047241549,0.7952927215189873,0.3508911820741507,0.8837110623003195
0.61888668808756,0.7962816455696202,0.3488574620252981,0.8843101038338658
0.6232589494578445,0.796182753164557,0.34662952476416153,0.8851088258785943
0.6216521251805222,0.7952927215189873,0.34514195993304636,0.8862819488817891
0.6234481798697121,0.7960838607594937,0.3419271583279101,0.8875299520766773
0.6215805924391444,0.7957871835443038,0.3410853009920912,0.8879293130990416
0.6248513320578805,0.7947982594936709,0.33788864881085895,0.8894768370607029
0.6238743270499797,0.7944026898734177,0.33750597670817145,0.8885782747603834
0.6241395232043688,0.7963805379746836,0.33426971938282535,0.8900259584664537
0.6283512685117842,0.7943037974683544,0.3325206283182382,0.8922474041533547
0.6248117624958859,0.7943037974683544,0.33097425612588277,0.8928714057507987
0.6274819355222243,0.7944026898734177,0.3296426955027321,0.8926717252396166
0.6261296604253068,0.7948971518987342,0.32853259046237687,0.892422124600639
0.6228157395048987,0.7966772151898734,0.32661945551348187,0.893470447284345
0.6229803479170497,0.7959849683544303,0.3239404553898607,0.894319089456869
0.6258364199083063,0.7953916139240507,0.3232559227048399,0.8944189297124601
0.6265530540973325,0.7953916139240507,0.32126177376070725,0.8962410143769968
0.6263130333604692,0.7963805379746836,0.31970439570399517,0.8963907747603834
0.6222465125065816,0.7962816455696202,0.3188652210532667,0.896216054313099
0.6253902334955674,0.7966772151898734,0.31745570393416067,0.896964856230032
0.626606339518028,0.7964794303797469,0.31624439087348244,0.8985123801916933
0.6250374400162999,0.7972705696202531,0.3138699545837439,0.8980880591054313
0.6244088905521586,0.7967761075949367,0.31398725519165066,0.8995357428115016
0.6271233977396277,0.7966772151898734,0.31165232554601785,0.899286142172524
0.627952823156043,0.7959849683544303,0.31150247699346023,0.8986122204472844
0.6268455635143232,0.796875,0.31014891949514994,0.9003843849840255
0.6270512636703781,0.797567246835443,0.3076385014925521,0.9013578274760383
0.6292424945137168,0.7976661392405063,0.3080595901694161,0.9009085463258786
0.6240427252612536,0.7983583860759493,0.30640024032455665,0.9010333466453674
0.6282682479182377,0.7970727848101266,0.3067911354878459,0.9016323881789138
0.628044735027265,0.7969738924050633,0.30474532402742405,0.9016323881789138
0.6262216783022578,0.7970727848101266,0.30322549642084506,0.902555910543131
0.6296099941187268,0.7957871835443038,0.3025763035772708,0.9031050319488818
0.626638003919698,0.7987539556962026,0.3013270081708226,0.9027555910543131
0.6274105106727986,0.796875,0.3002555479828161,0.904452875399361
