val_loss,val_acc,loss,acc
1.2593313395222532,0.5437104430379747,1.4398273755186282,0.47781050319488816
0.9721229717701296,0.6520965189873418,1.0331220049827625,0.6338109025559105
0.872347073464454,0.6931368670886076,0.8591165340746554,0.6967102635782748
0.8233717642252958,0.715684335443038,0.7494448724265297,0.7397414137380192
0.7933861417106435,0.7279469936708861,0.6750436003406208,0.7663238817891374
0.7460622255560718,0.7474287974683544,0.6104534795870796,0.7897613817891374
0.7396207225473621,0.7487143987341772,0.5638463428607002,0.8049620607028753
0.714661644229406,0.7549446202531646,0.5209929358464079,0.8198632188498403
0.7128661410718025,0.7584058544303798,0.4821978935037558,0.8334914137380192
0.7165303135974498,0.757120253164557,0.4510050380763154,0.8442741613418531
0.7090610405312309,0.7653283227848101,0.42373805266980547,0.85345946485623
0.720898389061795,0.7628560126582279,0.3915374844123761,0.8669878194888179
0.7394959783252282,0.7631526898734177,0.3686471152039001,0.873951677316294
0.7473672790617882,0.7614715189873418,0.3463449785218071,0.8824131389776357
0.7495667889148374,0.7622626582278481,0.3280408939424033,0.888403554313099
0.7667362682427032,0.7597903481012658,0.31523034124138255,0.8937699680511182
0.7792708986922156,0.762559335443038,0.2979613056483741,0.8978384584664537
0.7765599956995324,0.7633504746835443,0.2824352296967857,0.9050768769968051
0.7894941496698162,0.7636471518987342,0.26132635588939196,0.9125149760383386
0.7897231722179847,0.7662183544303798,0.2453893493539609,0.9188797923322684
0.7955393195152283,0.7674050632911392,0.23351209544050047,0.9227985223642172
0.7932619226129749,0.7716574367088608,0.22215392909491785,0.9276407747603834
0.8014941894555394,0.7739319620253164,0.21187703359050872,0.9311851038338658
0.8043849834158451,0.7761075949367089,0.20177343663887476,0.934754392971246
0.7568833831744858,0.7854034810126582,0.1779241919422302,0.9446136182108626
